id,name,date,tagline,description,minute,rating;;;
"1000649,A Bug's Life,1998,An epic presentation of miniature proportions.,""On behalf of """"oppressed bugs everywhere,"""" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper."",95,3.44";;;
"1000650,Judas and the Black Messiah,2021,You can kill a revolutionary but you can't kill the revolution,""The story of Fred Hampton, deputy chairman of the national Black Panther Party, who was assassinated in 1969 by a Cook County tactical unit on the orders of the FBI and Chicago Police Department."",126,4.03";;;
"1000651,Kingsman: The Golden Circle,2017,Reports of my death have been greatly exaggerated.,""When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world."",141,3.1";;;
1000652,To All the Boys I've Loved Before,2018,The Letters Are Out.,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,100,2.94;;;
"1000653,Game Night,2018,This is not a game,""Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night."",100,3.5";;;
1000654,The Little Mermaid,1989,Somewhere under the sea and beyond your imagination is an adventure in fantasy.,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,83,3.67;;;
"1000655,The Fly,1986,Be afraid. Be very afraid.,""When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one."",96,3.98";;;
"1000656,The Gentlemen,2019,Criminal. Class.,""American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he�??s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him."",113,3.68";;;
"1000657,The Devil All the Time,2020,Everyone ends up in the same damned place.,""In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family."",138,3.29";;;
"1000658,Napoleon Dynamite,2004,He's out to prove he's got nothing to prove.,""A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home."",95,3.67";;;
"1000659,A Beautiful Mind,2001,He saw the world in a way no one could have imagined.,""John Nash is a brilliant but asocial mathematician fighting schizophrenia. After he accepts secret work in cryptography, his life takes a turn for the nightmarish."",135,3.82";;;
"1000660,I Am Legend,2007,The last man on Earth is not alone,""Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone."",101,3.35";;;
"1000661,Batman,1989,Have you ever danced with the devil in the pale moonlight?,""The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker, who has seized control of Gotham's underworld."",126,3.6";;;
"1000662,Breakfast at Tiffany's,1961,""Audrey Hepburn plays that daring, darling Holly Golightly to a new high in entertainment delight!"",""Fortune hunter Holly Golightly finds herself captivated by aspiring writer Paul Varjak, who's moved into her building on a wealthy woman's dime. As romance blooms between Paul and Holly, Doc Golightly shows up on the scene, revealing Holly's past."",115,3.74";;;
"1000663,Doctor Sleep,2019,Dare to go back,""Still irrevocably scarred by the trauma he endured as a child at the Overlook, Dan Torrance has fought to find some semblance of peace. But that peace is shattered when he encounters Abra, a courageous teenager with her own powerful extrasensory gift, known as the 'shine'. Instinctively recognising that Dan shares her power, Abra has sought him out, desperate for his help against the merciless Rose the Hat and her followers."",152,3.37";;;
"1000664,Hidden Figures,2016,""Meet the women you don't know, behind the mission you do."",""The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson �?? brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history �?? the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big."",127,3.83";;;
1000665,Chernobyl,2019,What is the cost of lies?,The true story of one of the worst man-made catastrophes in history: the catastrophic nuclear accident at Chernobyl. A tale of the brave men and women who sacrificed to save Europe from unimaginable disaster.,327,4.57;;;
"1000666,Back to the Future Part III,1990,They've saved the best trip for last... But this time they may have gone too far.,""The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen."",119,3.51";;;
"1000667,Thelma & Louise,1991,Somebody said get a life�?� so they did.,""Whilst on a short weekend getaway, Louise shoots a man who had tried to rape Thelma. Due to the incriminating circumstances, they make a run for it and thus a cross country chase ensues for the two fugitives. Along the way, both women rediscover the strength of their friendship and surprising aspects of their personalities and self-strengths in the trying times."",130,4.12";;;
"1000668,The Hobbit: The Battle of the Five Armies,2014,Witness the defining chapter of the Middle-Earth saga,""Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands."",144,3.13";;;
"1000669,The Trial of the Chicago 7,2020,""In 1968, democracy refused to back down."",What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,130,3.73";;;
"1000670,The Disaster Artist,2017,""I did naaaht! Oh, hi Mark"",""An aspiring actor in Hollywood meets an enigmatic stranger by the name of Tommy Wiseau, the meeting leads the actor down a path nobody could have predicted";" creating the worst movie ever made."",104,3.56";;
